2014-03-17 0:00:04 - INFO --> |         ID |     Height | Blockhash                                                        |   Old |   New | Status  
2014-03-17 0:01:03 - INFO --> |       1016 |       1038 | 43de43c48bd45aab308fa350a4d839e46ac74f362c189e836f937883e623295f |    13 |    14 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1017 |       1039 | bc4ae41ccc19627f1236f37599ad21e02206222835114ef9b0f07ac82db233df |    12 |    13 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1018 |       1040 | 14d8085a1fa9826376ef591358e2b8859cf0825e614339b83ab9e419ce7861c8 |    11 |    12 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1019 |       1041 | 0539370c11d5aff854eaa76851b948e48b7546afc7e7a04c1d596c69bcbab0c6 |    10 |    11 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1020 |       1042 | 8e8097f80d353112224c47888cc3d445ff717921df304eefb3b40710b2d10058 |     9 |    10 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1021 |       1043 | 279d4de4f03bdf0c36025dc301d8fe7014034bb7ac294ac0c5c780121f6c274b |     8 |     9 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1022 |       1044 | 7e86182078cce2a7e968ebdd74da52ba83a378e84b2f8f7753245dd431d2d53d |     7 |     8 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1023 |       1045 | f923673762506fe17cac4d242d2e07a4a605011ae7a5d9dd8bb3db1b96d491fa |     6 |     7 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1024 |       1046 | 24f55666a83f9240476158d388a11bd2de5a091f638825306ad3d2a418a13246 |     5 |     6 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1025 |       1047 | e73e9fbf89fbf67894e76a4c0bf9b8503b8afe3d24808342ef3ac35c3332b0f8 |     4 |     5 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1026 |       1048 | fec30dc6991fd2f91a0f673fe33955fea0a7d5d1dd1fd3d6e2d680114ed22f94 |     3 |     4 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1027 |       1049 | f60838da1711e9e830868512cec4c57cf9e633a453686e0f4aacfec7fb84f386 |     2 |     3 | UPDATED 
2014-03-17 0:01:03 - INFO --> |       1028 |       1050 | 073ec1c5fed785f364e8f424427df285c959038b6691e54a189b415f4746a711 |     1 |     2 | UPDATED 
2014-03-17 0:02:05 - INFO --> |         ID |     Height | Blockhash                                                        |   Old |   New | Status  
2014-03-17 0:02:05 - INFO --> |        981 |       1003 | 4350ae90ed59157ff06497874da2b7c543a15dcfaad88400de97f220dead9409 |    49 |    51 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        982 |       1004 | 86988c735ffb62e6e5c16534dbd2d953e32da757c60da21e35077e5938c6e3bd |    48 |    50 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        983 |       1005 | 8d59fa4786887a8004870601fedae2c8cef847a3b6f3717b2b04a1a6caeaae64 |    47 |    49 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        984 |       1007 | 19d1826c768b02a8924796eae1bd35623c4845e6b6954214f147585be61e3d9a |    45 |    47 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        985 |       1008 | 602a7987a9f86b8e477a539ea704c10ab6df8d23579b15475090d7d47b90bbb0 |    44 |    46 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        986 |       1006 | 96b79bb084a7271a22688c912b2b911325657a5adccb6c67bc5595afe59d3edf |    46 |    48 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        987 |       1009 | 26a44b26f85094112239a7a61b554e73df7726987ff02fc89fd0942c2acf243d |    43 |    45 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        988 |       1010 | 931012a1e5f3de8c7518395d8a14c2eca397e0d7883556ccd3b27dd5afc96d1d |    42 |    44 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        989 |       1011 | 4b0b71e782984310acdba49b2928e9678994c4b4b70d304c39b5fe0a7a755112 |    41 |    43 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        990 |       1014 | 354ce501e89b274f4e6fa605b8b4bf2a6aa356496ce4539fd498bf5344454e5f |    38 |    40 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        991 |       1012 | 1836d612c626bc70d9a1601b697cd7ac3fd46c9eab74c713d780defe80bfa276 |    40 |    42 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        992 |       1013 | 60ef8690f153be99e01b77fa40c6949145936f739d3b89c9974af53db8276597 |    39 |    41 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        993 |       1015 | c4fac79a4b72eeaf90fe256b017ad09de943f17ee2d90412aff8057da8709611 |    37 |    39 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        994 |       1017 | 8d0e49e93d678fcd7e88c2ca77cef3dc03a171ef727ca4c4abc57a6425f4e7ec |    35 |    37 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        995 |       1016 | 60c508a5a4c4bcdbfba6587172ae55e51d87dbc4384eae5864c79484734216a2 |    36 |    38 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        996 |       1018 | 51e389abace6ccdd73c239e37f5afc1e833f91c991931755e4f4091442ce223a |    34 |    36 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        997 |       1020 | 9f44034232300cdf68fe75c1c59eb4ccd055ea4a03e66badb04ea36ca6247bd6 |    32 |    34 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        998 |       1019 | 1eb008f497cfa57fd68577928bfd9db7499debb89f2c3e61425f4b4f5e3b9f1b |    33 |    35 | UPDATED 
2014-03-17 0:02:05 - INFO --> |        999 |       1021 | bd648ec14a48ca72f577f1d593da328ab9c120505e78dffd661246283d56cc1e |    31 |    33 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1000 |       1024 | 58012815df858081304573c19c7e740a135649975b05def9c3f090160def83de |    28 |    30 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1001 |       1022 | 6f51bcd50f672b44375aef43629954cb5e2924b665226addf8472a1be3de94f8 |    30 |    32 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1002 |       1023 | 8480b75deb14a00b40a0e2adfcd3a5215ea058e6fe370b4ba2eba80176c824df |    29 |    31 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1003 |       1025 | 6848a4ed53574e09f1bcd6070f60c47fee906591c5bcbbce511bfc196a4a7969 |    27 |    29 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1004 |       1026 | 6ba5d3b6a354d7be0e04a43dae414535ebfaff27ee23b879b2644fb383b89afd |    26 |    28 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1005 |       1029 | eb7a1243216a6619d50ffde1ecb296ad5da7fc24ebf191d291d3dc5e6e33c590 |    23 |    25 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1006 |       1028 | 2d8242d33a1715eaf76f21109953a124c603d5b08201c8a25d1e99700eecf89d |    24 |    26 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1007 |       1027 | 8b2b19f84925bfe65a0e0f615f8f130be816b6519b75b2f2aefa04d1cc25c092 |    25 |    27 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1008 |       1033 | 138dffb3070735b5dd3fd28139f0b9f7e50253544b3b54844df74cb70f08a0e6 |    19 |    21 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1009 |       1031 | 430c431b091f05644c9a765f7c824dd97688c667b6f1594697fc261c0aa42661 |    21 |    23 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1010 |       1032 | 03f35b35c1e7d15ac5b771fe357f80d592a1b2461b0648655f31cf201d4aa30e |    20 |    22 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1011 |       1034 | c0febce8482cf942057955ca0d90e746b4a95b318728c95e54e7e5922e4a948b |    18 |    20 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1012 |       1030 | 1f2915f2df35f8111604b60873d1698e8a13880aaf2f59981d20d2f2cb37c660 |    22 |    24 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1013 |       1035 | 045fca1fc024727255f25d4577804c16573c6a0de102a3a73176b1fca0a770f0 |    17 |    19 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1014 |       1036 | 5653ee6f0dcda9464e0328a2f13a000bce8b12627257badebc6bd8197ae3ecb2 |    16 |    18 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1015 |       1037 | 99b706704b12eb7fb9ff3826cfd6ed1be7a403fa8cc5088d676dda9ddac220d8 |    15 |    17 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1016 |       1038 | 43de43c48bd45aab308fa350a4d839e46ac74f362c189e836f937883e623295f |    14 |    16 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1017 |       1039 | bc4ae41ccc19627f1236f37599ad21e02206222835114ef9b0f07ac82db233df |    13 |    15 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1018 |       1040 | 14d8085a1fa9826376ef591358e2b8859cf0825e614339b83ab9e419ce7861c8 |    12 |    14 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1019 |       1041 | 0539370c11d5aff854eaa76851b948e48b7546afc7e7a04c1d596c69bcbab0c6 |    11 |    13 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1020 |       1042 | 8e8097f80d353112224c47888cc3d445ff717921df304eefb3b40710b2d10058 |    10 |    12 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1021 |       1043 | 279d4de4f03bdf0c36025dc301d8fe7014034bb7ac294ac0c5c780121f6c274b |     9 |    11 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1022 |       1044 | 7e86182078cce2a7e968ebdd74da52ba83a378e84b2f8f7753245dd431d2d53d |     8 |    10 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1023 |       1045 | f923673762506fe17cac4d242d2e07a4a605011ae7a5d9dd8bb3db1b96d491fa |     7 |     9 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1024 |       1046 | 24f55666a83f9240476158d388a11bd2de5a091f638825306ad3d2a418a13246 |     6 |     8 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1025 |       1047 | e73e9fbf89fbf67894e76a4c0bf9b8503b8afe3d24808342ef3ac35c3332b0f8 |     5 |     7 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1026 |       1048 | fec30dc6991fd2f91a0f673fe33955fea0a7d5d1dd1fd3d6e2d680114ed22f94 |     4 |     6 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1027 |       1049 | f60838da1711e9e830868512cec4c57cf9e633a453686e0f4aacfec7fb84f386 |     3 |     5 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1028 |       1050 | 073ec1c5fed785f364e8f424427df285c959038b6691e54a189b415f4746a711 |     2 |     4 | UPDATED 
2014-03-17 0:02:05 - INFO --> |       1029 |       1051 | 304770dad7dfb04e968aa7aee51d5130882918e235015e714f533d9140a9a6a6 |     1 |     3 | UPDATED 
2014-03-17 0:03:03 - INFO --> |         ID |     Height | Blockhash                                                        |   Old |   New | Status  
2014-03-17 0:03:03 - INFO --> |        983 |       1005 | 8d59fa4786887a8004870601fedae2c8cef847a3b6f3717b2b04a1a6caeaae64 |    49 |    51 | UPDATED 
2014-03-17 0:03:03 - INFO --> |        984 |       1007 | 19d1826c768b02a8924796eae1bd35623c4845e6b6954214f147585be61e3d9a |    47 |    49 | UPDATED 
2014-03-17 0:03:03 - INFO --> |        985 |       1008 | 602a7987a9f86b8e477a539ea704c10ab6df8d23579b15475090d7d47b90bbb0 |    46 |    48 | UPDATED 
2014-03-17 0:03:03 - INFO --> |        986 |       1006 | 96b79bb084a7271a22688c912b2b911325657a5adccb6c67bc5595afe59d3edf |    48 |    50 | UPDATED 
2014-03-17 0:03:03 - INFO --> |        987 |       1009 | 26a44b26f85094112239a7a61b554e73df7726987ff02fc89fd0942c2acf243d |    45 |    47 | UPDATED 
2014-03-17 0:03:03 - INFO --> |        988 |       1010 | 931012a1e5f3de8c7518395d8a14c2eca397e0d7883556ccd3b27dd5afc96d1d |    44 |    46 | UPDATED 
2014-03-17 0:03:03 - INFO --> |        989 |       1011 | 4b0b71e782984310acdba49b2928e9678994c4b4b70d304c39b5fe0a7a755112 |    43 |    45 | UPDATED 
2014-03-17 0:03:03 - INFO --> |        990 |       1014 | 354ce501e89b274f4e6fa605b8b4bf2a6aa356496ce4539fd498bf5344454e5f |    40 |    42 | UPDATED 
2014-03-17 0:03:03 - INFO --> |        991 |       1012 | 1836d612c626bc70d9a1601b697cd7ac3fd46c9eab74c713d780defe80bfa276 |    42 |    44 | UPDATED 
